Time,Total_Candles,Gaps,Win_Feed_P50,Win_Feed_P99,Win_Feed_P999,Win_Feed_Max,Win_Int_P50,Win_Int_P99,Win_Int_P999,Win_Int_Max,Win_Aud_P50,Win_Aud_P99,Win_Aud_P999,Win_Aud_Max,Glb_Feed_P50,Glb_Feed_P99,Glb_Feed_P999,Glb_Feed_Max,Glb_Int_P50,Glb_Int_P99,Glb_Int_P999,Glb_Int_Max,Glb_Aud_P50,Glb_Aud_P99,Glb_Aud_P999,Glb_Aud_Max
2026-01-25 07:35:32,88207,0,8.42162e+06,1.58795e+08,1.60718e+08,2.0484e+08,21184,58451,109384,393121,137542,332658,464821,1.52269e+06,8.421e+06,1.587e+08,1.607e+08,2.0484e+08,21100,58400,109300,393121,137500,332600,464800,1.52269e+06
2026-01-25 07:45:32,162006,0,9.36285e+06,1.58738e+08,1.60241e+08,2.03716e+08,21811,57237,106298,430844,154570,349429,468405,7.78682e+06,8.761e+06,1.587e+08,1.605e+08,2.0484e+08,21400,57900,108700,430844,144900,343000,466800,7.78682e+06
2026-01-25 07:55:32,247202,0,8.44973e+06,1.58678e+08,1.6005e+08,1.92801e+08,21286,58864,111928,2.3106e+06,155009,350884,492370,5.18459e+06,8.645e+06,1.587e+08,1.603e+08,2.0484e+08,21400,58300,109700,2.3106e+06,148100,345900,476500,7.78682e+06
2026-01-25 08:05:32,338965,0,9.253e+06,1.59075e+08,1.79629e+08,3.71314e+08,21372,63777,121424,368985,159836,365400,529333,1.93284e+07,8.802e+06,1.588e+08,1.608e+08,3.71314e+08,21400,59700,113300,2.3106e+06,151000,351900,497400,1.93284e+07
2026-01-25 08:15:32,407970,0,1.02067e+07,1.58687e+08,1.60134e+08,2.01492e+08,21791,59281,114553,757624,162649,366614,495225,3.49873e+06,8.936e+06,1.588e+08,1.606e+08,3.71314e+08,21400,59600,113700,2.3106e+06,152900,355500,496900,1.93284e+07
2026-01-25 08:25:32,481023,0,9.54718e+06,1.58769e+08,1.6e+08,2.03402e+08,21416,58420,104237,294001,168628,377256,522668,1.67129e+07,9.001e+06,1.587e+08,1.605e+08,3.71314e+08,21400,59400,112400,2.3106e+06,155000,360500,502800,1.93284e+07
2026-01-25 08:35:32,559823,0,8.64146e+06,1.58758e+08,1.60427e+08,1.94141e+08,21291,59494,112903,366770,172178,376979,513379,2.23454e+06,8.948e+06,1.587e+08,1.605e+08,3.71314e+08,21400,59400,112400,2.3106e+06,157300,363400,504200,1.93284e+07
2026-01-25 08:45:32,655466,0,1.19259e+07,1.59862e+08,1.63989e+08,2.00063e+08,20490,62021,113854,302754,168896,375731,511600,2.26228e+07,9.284e+06,1.59e+08,1.61e+08,3.71314e+08,21200,59800,112400,2.3106e+06,158800,365800,505100,2.26228e+07
2026-01-25 08:55:32,746888,0,9.27241e+06,1.59355e+08,1.60829e+08,1.79755e+08,21134,63891,128160,2.62602e+06,168313,382646,615164,5.46112e+06,9.282e+06,1.59e+08,1.609e+08,3.71314e+08,21200,60400,114500,2.62602e+06,159900,368200,513800,2.26228e+07
2026-01-25 09:05:32,834889,0,1.05138e+07,1.59256e+08,1.60708e+08,1.76042e+08,21333,62964,118808,464852,174759,387022,590416,2.37507e+07,9.383e+06,1.591e+08,1.609e+08,3.71314e+08,21200,60700,115400,2.62602e+06,161300,370800,520100,2.37507e+07
2026-01-25 09:15:32,936567,0,8.54266e+06,1.59055e+08,1.60635e+08,1.86733e+08,20796,62393,119256,303054,171670,381428,542920,2.24262e+07,9.246e+06,1.591e+08,1.608e+08,3.71314e+08,21200,60800,116100,2.62602e+06,162400,372300,522600,2.37507e+07
2026-01-25 09:25:32,993289,0,7.87934e+06,1.59034e+08,1.60333e+08,1.92324e+08,20146,61833,126131,326947,176212,389172,563153,2.57031e+07,9.105e+06,1.591e+08,1.608e+08,3.71314e+08,21100,60900,116900,2.62602e+06,163100,373600,525200,2.57031e+07
2026-01-25 09:35:32,1078714,0,8.56696e+06,1.5876e+08,1.60119e+08,2.03902e+08,20688,62714,111430,407783,178261,384042,514093,6.20098e+06,9.063e+06,1.59e+08,1.607e+08,3.71314e+08,21100,61100,116500,2.62602e+06,164300,374700,524000,2.57031e+07
2026-01-25 09:45:32,1149314,0,1.60944e+07,1.58736e+08,1.6006e+08,1.93858e+08,21616,60220,113164,414274,173428,383005,541804,8.59623e+06,9.183e+06,1.59e+08,1.607e+08,3.71314e+08,21100,61000,116300,2.62602e+06,164800,375400,524400,2.57031e+07
2026-01-25 09:55:32,1215650,0,1.68027e+07,1.58944e+08,1.60705e+08,2.01618e+08,21465,58205,102030,531649,170617,377424,486668,2.12809e+07,9.298e+06,1.59e+08,1.607e+08,3.71314e+08,21100,60800,115700,2.62602e+06,165100,375500,522900,2.57031e+07
2026-01-25 10:05:32,1286149,0,1.42217e+07,1.58826e+08,1.6031e+08,1.99768e+08,21648,60324,109332,840756,179739,388954,564665,1.99546e+07,9.405e+06,1.59e+08,1.607e+08,3.71314e+08,21200,60800,115500,2.62602e+06,165800,376500,525100,2.57031e+07
2026-01-25 10:15:32,1359713,0,9.86215e+06,1.5893e+08,1.60493e+08,1.87096e+08,20847,59910,109034,393079,175713,395727,688254,2.09709e+07,9.423e+06,1.59e+08,1.607e+08,3.71314e+08,21100,60700,115200,2.62602e+06,166300,377800,533100,2.57031e+07
2026-01-25 10:25:32,1433217,0,1.02477e+07,1.59035e+08,1.60573e+08,2.03963e+08,20922,58849,103278,391260,172043,372806,497299,1.82687e+07,9.468e+06,1.59e+08,1.607e+08,3.71314e+08,21100,60600,114600,2.62602e+06,166600,377500,530800,2.57031e+07
2026-01-25 10:35:32,1505336,0,1.47331e+07,1.59163e+08,1.61438e+08,3.13171e+08,21545,60827,121405,917317,150996,347560,583954,1.39094e+07,9.558e+06,1.59e+08,1.607e+08,3.71314e+08,21100,60600,115000,2.62602e+06,165800,376800,531100,2.57031e+07
2026-01-25 10:45:32,1563079,0,1.4357e+07,1.59019e+08,1.60855e+08,2.07824e+08,22442,60778,110651,372354,151739,359608,535815,1.88869e+06,9.63e+06,1.59e+08,1.607e+08,3.71314e+08,21200,60600,114700,2.62602e+06,165200,376300,531100,2.57031e+07
2026-01-25 10:55:32,1631542,0,9.56412e+06,1.58834e+08,1.60504e+08,1.99813e+08,22040,60697,105138,292648,156428,362975,460835,9.6004e+06,9.627e+06,1.59e+08,1.607e+08,3.71314e+08,21200,60600,114500,2.62602e+06,164800,375800,528700,2.57031e+07
2026-01-25 11:05:32,1700644,0,1.58003e+07,1.59064e+08,1.60761e+08,2.02784e+08,22724,64111,112465,601790,152341,359924,623507,2.49555e+06,9.72e+06,1.59e+08,1.607e+08,3.71314e+08,21300,60800,114400,2.62602e+06,164300,375400,530800,2.57031e+07
2026-01-25 11:15:32,1774488,0,1.28131e+07,1.58951e+08,1.60575e+08,2.05769e+08,22410,62867,113307,587772,148898,331184,482353,1.11263e+06,9.786e+06,1.59e+08,1.607e+08,3.71314e+08,21300,60900,114300,2.62602e+06,163600,374700,528600,2.57031e+07
2026-01-25 11:25:32,1837199,0,1.29346e+07,1.59033e+08,1.61304e+08,2.03678e+08,23342,64061,112542,734141,150983,338473,537173,4.37196e+06,9.845e+06,1.59e+08,1.607e+08,3.71314e+08,21400,61000,114300,2.62602e+06,163100,374200,528800,2.57031e+07
2026-01-25 11:35:32,1894978,0,1.17954e+07,1.58805e+08,1.60381e+08,1.98453e+08,23382,64966,128778,981478,151505,368690,975912,2.67975e+06,9.881e+06,1.59e+08,1.607e+08,3.71314e+08,21400,61200,114600,2.62602e+06,162700,374100,536400,2.57031e+07
2026-01-25 11:45:32,1952647,0,1.42326e+07,1.59114e+08,1.60748e+08,2.03228e+08,23669,64336,113656,411718,150812,329074,463955,1.81554e+07,9.945e+06,1.59e+08,1.607e+08,3.71314e+08,21500,61300,114600,2.62602e+06,162400,373600,534300,2.57031e+07
2026-01-25 11:55:32,2008642,0,1.67459e+07,1.59044e+08,1.60681e+08,1.72416e+08,23381,63770,119735,523061,150871,345548,550731,1.02084e+07,1.001e+07,1.59e+08,1.607e+08,3.71314e+08,21600,61400,114700,2.62602e+06,162000,373200,534400,2.57031e+07
2026-01-25 12:05:32,2082349,0,1.63425e+07,1.59357e+08,1.61701e+08,2.62414e+08,23116,64629,112584,341451,151366,341922,497090,1.68429e+07,1.01e+07,1.59e+08,1.607e+08,3.71314e+08,21600,61500,114700,2.62602e+06,161600,372700,532900,2.57031e+07
2026-01-25 12:15:32,2144177,0,3.07195e+07,1.59241e+08,1.60945e+08,1.9354e+08,23288,63174,119461,389878,153052,353484,559241,8.70633e+06,1.023e+07,1.59e+08,1.607e+08,3.71314e+08,21700,61500,114800,2.62602e+06,161400,372400,533600,2.57031e+07
2026-01-25 12:25:32,2217389,0,1.77406e+07,1.59503e+08,1.61221e+08,2.01109e+08,22597,64077,114354,331666,153626,337428,517952,6.39321e+06,1.034e+07,1.59e+08,1.607e+08,3.71314e+08,21700,61600,114700,2.62602e+06,161100,371900,533000,2.57031e+07
2026-01-25 12:35:32,2289616,0,1.4047e+07,1.59284e+08,1.60857e+08,2.03992e+08,22640,64419,117224,686711,152268,339978,587789,1.34805e+07,1.042e+07,1.59e+08,1.607e+08,3.71314e+08,21700,61700,114900,2.62602e+06,160800,371500,534900,2.57031e+07
2026-01-25 12:45:32,2359551,0,1.14121e+07,1.59044e+08,1.60488e+08,2.11938e+08,21924,62146,114110,275971,153737,342791,540116,2.21172e+06,1.044e+07,1.59e+08,1.607e+08,3.71314e+08,21700,61700,114800,2.62602e+06,160600,371100,535000,2.57031e+07
2026-01-25 12:55:32,2442652,0,9.94748e+06,1.59187e+08,1.60745e+08,1.97034e+08,21288,60067,111519,318600,156052,356276,565102,3.75913e+06,1.042e+07,1.59e+08,1.607e+08,3.71314e+08,21700,61700,114700,2.62602e+06,160400,370800,536100,2.57031e+07
2026-01-25 13:05:32,2518724,0,1.23128e+07,1.59001e+08,1.60502e+08,2.06727e+08,21718,59719,110900,331458,154368,338280,486710,2.64921e+06,1.048e+07,1.59e+08,1.607e+08,3.71314e+08,21700,61600,114600,2.62602e+06,160300,370300,535200,2.57031e+07
2026-01-25 13:15:32,2590560,0,1.09151e+07,1.59058e+08,1.60931e+08,2.09442e+08,21336,58802,110310,282081,159890,374045,494007,9.7635e+06,1.049e+07,1.59e+08,1.607e+08,3.71314e+08,21700,61600,114500,2.62602e+06,160200,370400,533900,2.57031e+07
2026-01-25 13:25:32,2649260,0,1.2321e+07,1.59053e+08,1.60882e+08,2.03712e+08,21624,57689,106333,304259,154108,332784,507510,7.62034e+06,1.051e+07,1.59e+08,1.607e+08,3.71314e+08,21700,61500,114300,2.62602e+06,160100,369900,533300,2.57031e+07
2026-01-25 13:35:32,2720558,0,1.37431e+07,1.59113e+08,1.60706e+08,1.85591e+08,21364,58911,114672,373919,155629,353345,520208,1.18699e+07,1.055e+07,1.59e+08,1.607e+08,3.71314e+08,21700,61400,114300,2.62602e+06,160000,369700,533100,2.57031e+07
2026-01-25 13:45:32,2778264,0,1.34883e+07,1.59034e+08,1.60561e+08,1.7688e+08,21617,57271,118403,411669,156807,345032,476055,2.30111e+07,1.059e+07,1.59e+08,1.607e+08,3.71314e+08,21700,61300,114400,2.62602e+06,159900,369300,531500,2.57031e+07
2026-01-25 13:55:32,2837451,0,1.81001e+07,1.59192e+08,1.61021e+08,2.29519e+08,21510,59854,121972,480735,159596,353601,535443,4.85818e+06,1.066e+07,1.59e+08,1.607e+08,3.71314e+08,21700,61300,114600,2.62602e+06,159900,369100,531700,2.57031e+07
2026-01-25 14:05:32,2905253,0,1.49243e+07,1.59099e+08,1.60416e+08,2.0219e+08,21409,62451,130627,453205,165401,373224,584537,1.63103e+06,1.071e+07,1.59e+08,1.607e+08,3.71314e+08,21700,61300,115000,2.62602e+06,160000,369100,533600,2.57031e+07
2026-01-25 14:15:32,2973799,0,1.26738e+07,1.58932e+08,1.60537e+08,1.99672e+08,21305,61267,126231,979251,162633,373253,633941,1.3598e+07,1.073e+07,1.59e+08,1.607e+08,3.71314e+08,21700,61300,115200,2.62602e+06,160100,369200,535300,2.57031e+07
2026-01-25 14:25:32,3049761,0,1.69438e+07,1.59507e+08,1.62615e+08,4.35569e+08,21382,60239,118079,728444,164920,370554,560703,2.0779e+07,1.081e+07,1.59e+08,1.607e+08,4.35569e+08,21700,61300,115400,2.62602e+06,160200,369200,535800,2.57031e+07
2026-01-25 14:35:32,3146067,0,1.51078e+07,1.5951e+08,1.61326e+08,1.99908e+08,20812,62142,125517,867814,162455,356996,514723,1.60254e+07,1.089e+07,1.591e+08,1.608e+08,4.35569e+08,21600,61300,115700,2.62602e+06,160300,369000,535300,2.57031e+07
2026-01-25 14:45:32,3220567,0,1.3471e+07,1.59195e+08,1.60835e+08,2.00644e+08,21469,61314,116658,1.27767e+06,163283,365670,547816,2.18672e+07,1.093e+07,1.591e+08,1.608e+08,4.35569e+08,21600,61300,115700,2.62602e+06,160300,368900,535500,2.57031e+07
2026-01-25 14:55:32,3309950,0,1.31214e+07,1.59331e+08,1.61015e+08,1.93439e+08,22005,63129,113807,1.56449e+06,165002,364225,546003,2.05041e+07,1.097e+07,1.591e+08,1.608e+08,4.35569e+08,21600,61300,115700,2.62602e+06,160400,368800,535800,2.57031e+07
2026-01-25 15:05:32,3399731,0,1.50866e+07,1.5923e+08,1.61289e+08,3.45395e+08,21909,66866,162686,4.92602e+06,169007,386573,850657,1.66205e+07,1.104e+07,1.591e+08,1.608e+08,4.35569e+08,21600,61500,116500,4.92602e+06,160700,369200,541400,2.57031e+07
2026-01-25 15:15:32,3490172,0,1.22289e+07,1.59128e+08,1.60677e+08,2.03769e+08,20825,61332,120462,656962,165072,378991,606502,2.74717e+07,1.107e+07,1.591e+08,1.608e+08,4.35569e+08,21600,61500,116500,4.92602e+06,160800,369400,543200,2.74717e+07
2026-01-25 15:25:32,3588650,0,1.01786e+07,1.59213e+08,1.61053e+08,1.92972e+08,20677,60146,117166,558876,168557,382023,630785,2.63539e+07,1.103e+07,1.591e+08,1.608e+08,4.35569e+08,21600,61400,116500,4.92602e+06,161000,369800,546100,2.74717e+07
2026-01-25 15:35:32,3672786,0,1.09322e+07,1.59167e+08,1.60974e+08,2.03813e+08,21094,57656,114167,414839,167796,372848,562651,1.55159e+07,1.103e+07,1.591e+08,1.608e+08,4.35569e+08,21600,61300,116500,4.92602e+06,161100,369800,546300,2.74717e+07
2026-01-25 15:45:32,3743240,0,1.31629e+07,1.59113e+08,1.60729e+08,1.96436e+08,21418,57730,110626,552842,168865,375022,542009,1.4138e+07,1.106e+07,1.591e+08,1.608e+08,4.35569e+08,21600,61300,116300,4.92602e+06,161300,369900,546100,2.74717e+07
2026-01-25 15:55:32,3825179,0,1.3233e+07,1.59537e+08,1.61171e+08,2.34597e+08,20895,59850,107342,359794,168734,376764,589201,2.1945e+07,1.109e+07,1.591e+08,1.608e+08,4.35569e+08,21600,61200,116000,4.92602e+06,161400,370100,547000,2.74717e+07
2026-01-25 16:05:32,3990420,0,1.34424e+07,1.60279e+08,1.84826e+08,3.1303e+08,19371,64728,115785,338300,170352,381871,584383,1.92885e+07,1.119e+07,1.591e+08,1.61e+08,4.35569e+08,21500,61400,116000,4.92602e+06,161700,370600,549000,2.74717e+07
2026-01-25 16:15:32,4174152,0,1.49843e+07,1.60312e+08,1.66911e+08,2.56147e+08,19727,63240,103633,475572,171180,381676,563185,4.32643e+07,1.135e+07,1.592e+08,1.612e+08,4.35569e+08,21400,61500,115400,4.92602e+06,162100,371200,550200,4.32643e+07
2026-01-25 16:25:32,4374299,0,1.70309e+07,1.60332e+08,1.64596e+08,2.39368e+08,19506,65178,119136,1.06179e+07,171038,377765,702186,5.45155e+07,1.16e+07,1.593e+08,1.613e+08,4.35569e+08,21300,61700,115700,1.06179e+07,162500,371500,553600,5.45155e+07
2026-01-25 16:35:32,4516917,0,1.27172e+07,1.59939e+08,1.62059e+08,2.46919e+08,20067,61076,106796,385600,171262,376904,519978,6.12137e+07,1.164e+07,1.593e+08,1.614e+08,4.35569e+08,21300,61700,115300,1.06179e+07,162800,371700,552300,6.12137e+07
2026-01-25 16:45:32,4627356,0,1.07568e+07,1.59806e+08,1.61266e+08,1.9624e+08,21750,63684,115212,860007,172895,379897,596092,3.03681e+07,1.161e+07,1.594e+08,1.613e+08,4.35569e+08,21300,61700,115300,1.06179e+07,163000,371900,552800,6.12137e+07
2026-01-25 16:55:32,4723564,0,1.13825e+07,1.59629e+08,1.61224e+08,2.13452e+08,21846,62655,111447,545999,172197,382654,610700,1.3438e+07,1.161e+07,1.594e+08,1.613e+08,4.35569e+08,21300,61800,115300,1.06179e+07,163200,372200,553700,6.12137e+07
2026-01-25 17:05:32,4811286,0,3.04275e+07,1.59801e+08,1.61334e+08,2.04581e+08,22053,74362,134633,4.96612e+07,176078,524794,1.11864e+06,6.01071e+07,1.173e+07,1.594e+08,1.613e+08,4.35569e+08,21300,62000,115900,4.96612e+07,163400,373600,577300,6.12137e+07
2026-01-25 17:15:32,4903435,0,1.26739e+07,1.59837e+08,1.61593e+08,2.03088e+08,20937,61531,109679,1.47385e+06,173373,386507,588165,2.11192e+07,1.175e+07,1.594e+08,1.613e+08,4.35569e+08,21300,62000,115800,4.96612e+07,163600,373800,577300,6.12137e+07
2026-01-25 17:25:32,4996636,0,1.09432e+07,1.59707e+08,1.61206e+08,1.95936e+08,20851,61486,102206,342577,169980,376020,520113,1.94825e+07,1.173e+07,1.594e+08,1.613e+08,4.35569e+08,21300,62000,115500,4.96612e+07,163700,373900,575700,6.12137e+07
2026-01-25 17:35:32,5085128,0,1.09703e+07,1.59769e+08,1.61238e+08,1.89701e+08,21070,61431,123468,2.34222e+06,168722,385338,638333,1.5122e+07,1.172e+07,1.594e+08,1.613e+08,4.35569e+08,21300,62000,115700,4.96612e+07,163800,374000,576600,6.12137e+07
2026-01-25 17:45:32,5164306,0,9.90242e+06,1.59694e+08,1.6155e+08,2.01593e+08,21049,58596,109501,910846,168112,365866,506950,1.37748e+07,1.169e+07,1.594e+08,1.613e+08,4.35569e+08,21300,61900,115500,4.96612e+07,163800,373900,575100,6.12137e+07
2026-01-25 17:55:32,5231250,0,1.11411e+07,1.59642e+08,1.61308e+08,1.84904e+08,22253,60211,109495,342687,167456,364787,526387,2.03337e+06,1.168e+07,1.594e+08,1.613e+08,4.35569e+08,21300,61900,115500,4.96612e+07,163900,373800,574400,6.12137e+07
2026-01-25 18:05:32,5316149,0,1.45033e+07,1.59781e+08,1.61377e+08,2.05342e+08,21819,63871,116248,435528,168661,381642,646468,2.13076e+06,1.171e+07,1.594e+08,1.613e+08,4.35569e+08,21300,61900,115500,4.96612e+07,163900,373900,575600,6.12137e+07
2026-01-25 18:15:32,5437775,0,1.43776e+07,1.60231e+08,1.65331e+08,2.01272e+08,20145,67699,126556,421494,170419,378684,645987,2.49377e+06,1.176e+07,1.594e+08,1.614e+08,4.35569e+08,21300,62100,115800,4.96612e+07,164100,374000,577200,6.12137e+07
2026-01-25 18:25:32,5531569,0,2.06639e+07,1.60236e+08,1.62259e+08,2.10839e+08,21332,64545,113682,437535,172585,379972,580031,3.55505e+07,1.184e+07,1.595e+08,1.614e+08,4.35569e+08,21300,62100,115700,4.96612e+07,164200,374100,577300,6.12137e+07
2026-01-25 18:35:32,5658459,0,1.48095e+07,1.6038e+08,1.67415e+08,2.16116e+08,20436,65921,119069,453697,169725,370257,564711,2.43103e+07,1.19e+07,1.595e+08,1.615e+08,4.35569e+08,21200,62200,115800,4.96612e+07,164300,374000,576600,6.12137e+07
2026-01-25 18:45:32,5776965,0,1.55073e+07,1.60219e+08,1.75178e+08,2.23197e+08,19966,64958,123444,2.13158e+06,169957,364904,537977,3.36923e+07,1.196e+07,1.595e+08,1.616e+08,4.35569e+08,21200,62300,115900,4.96612e+07,164400,373800,576200,6.12137e+07
2026-01-25 18:55:32,5873854,0,1.5256e+07,1.60094e+08,1.61426e+08,2.00324e+08,20735,62650,115817,415259,171263,381184,538748,6.63503e+06,1.2e+07,1.595e+08,1.616e+08,4.35569e+08,21200,62300,115900,4.96612e+07,164600,373900,575600,6.12137e+07
2026-01-25 19:05:32,5952162,0,3.20341e+07,1.60133e+08,1.71683e+08,2.5198e+08,21238,63261,118248,410614,177279,392332,609342,2.25114e+07,1.208e+07,1.595e+08,1.617e+08,4.35569e+08,21200,62300,115900,4.96612e+07,164700,374300,576100,6.12137e+07
2026-01-25 19:15:32,6022945,0,2.38472e+07,1.59824e+08,1.62601e+08,1.89554e+08,21630,61026,114606,359795,177759,389108,584908,1.89563e+07,1.213e+07,1.595e+08,1.617e+08,4.35569e+08,21200,62300,115900,4.96612e+07,164900,374600,576200,6.12137e+07
2026-01-25 19:25:32,6137292,0,1.80527e+07,1.60202e+08,1.64135e+08,2.19835e+08,20206,64565,116981,476033,171753,372341,514363,1.4645e+07,1.221e+07,1.596e+08,1.617e+08,4.35569e+08,21200,62300,115900,4.96612e+07,165000,374500,574300,6.12137e+07
2026-01-25 19:35:32,6295551,0,1.72406e+07,1.60324e+08,1.70336e+08,2.23261e+08,20063,66366,118824,478650,172323,377514,616885,3.21014e+07,1.232e+07,1.596e+08,1.618e+08,4.35569e+08,21200,62400,116000,4.96612e+07,165200,374600,575100,6.12137e+07
2026-01-25 19:45:32,6387407,0,3.06781e+07,1.60092e+08,1.61911e+08,2.00926e+08,21008,61891,114852,714674,174462,389665,568419,4.29057e+07,1.242e+07,1.596e+08,1.618e+08,4.35569e+08,21200,62400,116000,4.96612e+07,165300,374900,574900,6.12137e+07
2026-01-25 19:55:32,6557495,0,9.94212e+06,1.6012e+08,1.6998e+08,2.18787e+08,18772,61769,107312,405131,173782,395245,602378,2.29756e+07,1.229e+07,1.596e+08,1.62e+08,4.35569e+08,21100,62400,115800,4.96612e+07,165500,375400,576000,6.12137e+07
2026-01-25 20:05:32,6678121,0,1.77954e+07,1.59998e+08,1.62528e+08,3.35326e+08,20737,62654,116729,1.00921e+06,172831,392895,725979,4.42496e+07,1.235e+07,1.596e+08,1.62e+08,4.35569e+08,21100,62400,115800,4.96612e+07,165600,375600,578100,6.12137e+07
2026-01-25 20:15:32,6779800,0,1.8872e+07,1.60173e+08,1.67042e+08,2.25025e+08,20546,61780,110765,373410,179018,412107,587392,3.04905e+07,1.242e+07,1.596e+08,1.62e+08,4.35569e+08,21100,62400,115800,4.96612e+07,165800,376700,578400,6.12137e+07
2026-01-25 20:25:32,6861204,0,2.10648e+07,1.60023e+08,1.64714e+08,1.74369e+08,21321,62166,111707,347733,174558,396817,559276,2.28668e+07,1.248e+07,1.596e+08,1.62e+08,4.35569e+08,21100,62400,115800,4.96612e+07,165900,376900,578100,6.12137e+07
2026-01-25 20:35:32,6942026,0,2.0314e+07,1.60041e+08,1.61512e+08,2.08294e+08,22022,64465,120401,426600,176143,402162,574531,1.08409e+07,1.252e+07,1.596e+08,1.62e+08,4.35569e+08,21100,62400,115800,4.96612e+07,166000,377300,578000,6.12137e+07
2026-01-25 20:45:32,7016884,0,3.61783e+07,1.6002e+08,1.63544e+08,1.98798e+08,22709,64910,114284,418604,173120,371994,506478,1.77545e+07,1.259e+07,1.597e+08,1.62e+08,4.35569e+08,21100,62400,115800,4.96612e+07,166100,377200,577300,6.12137e+07
2026-01-25 20:55:32,7109879,0,1.01773e+07,1.59971e+08,1.61532e+08,2.13067e+08,21088,62756,112544,2.02426e+06,174387,381813,577664,8.04233e+06,1.255e+07,1.597e+08,1.62e+08,4.35569e+08,21100,62500,115800,4.96612e+07,166200,377300,577300,6.12137e+07
2026-01-25 21:05:32,7203433,0,1.67768e+07,1.59906e+08,1.61508e+08,1.91486e+08,21484,62954,110536,427848,174685,391334,606407,2.7257e+06,1.258e+07,1.597e+08,1.62e+08,4.35569e+08,21100,62500,115700,4.96612e+07,166300,377500,577500,6.12137e+07
2026-01-25 21:15:32,7291062,0,1.13466e+07,1.59981e+08,1.62201e+08,1.8685e+08,21670,63188,112256,487772,176350,395769,588867,7.16046e+06,1.256e+07,1.597e+08,1.62e+08,4.35569e+08,21100,62500,115700,4.96612e+07,166400,377700,577600,6.12137e+07
2026-01-25 21:25:32,7364849,0,1.60179e+07,1.59928e+08,1.61624e+08,1.91752e+08,23105,65797,123076,549859,178739,413269,647273,2.30678e+07,1.258e+07,1.597e+08,1.62e+08,4.35569e+08,21100,62500,115800,4.96612e+07,166500,378100,578100,6.12137e+07
2026-01-25 21:35:32,7441979,0,1.82582e+07,1.60364e+08,1.84351e+08,3.23623e+08,22756,67509,128068,2.4982e+06,174358,407210,782641,3.98794e+06,1.263e+07,1.597e+08,1.621e+08,4.35569e+08,21200,62600,115900,4.96612e+07,166600,378300,580100,6.12137e+07
2026-01-25 21:45:32,7508775,0,1.85775e+07,1.60081e+08,1.76625e+08,3.07101e+08,22631,63370,114740,276386,177775,395865,573182,1.56792e+07,1.266e+07,1.597e+08,1.622e+08,4.35569e+08,21200,62600,115800,4.96612e+07,166700,378500,580000,6.12137e+07
2026-01-25 21:55:32,7580800,0,1.37608e+07,1.60118e+08,1.71983e+08,2.25763e+08,22856,67504,128347,2.64817e+06,175804,398552,608115,1.89176e+06,1.267e+07,1.597e+08,1.623e+08,4.35569e+08,21200,62600,115900,4.96612e+07,166800,378700,580500,6.12137e+07
2026-01-25 22:05:32,7652172,0,2.22828e+07,1.59768e+08,1.61141e+08,1.92186e+08,23501,69136,123380,419061,176423,409430,748501,1.59714e+07,1.271e+07,1.597e+08,1.623e+08,4.35569e+08,21200,62700,116100,4.96612e+07,166900,378900,581800,6.12137e+07
2026-01-25 22:15:32,7713339,0,3.52883e+07,1.59826e+08,1.61398e+08,1.897e+08,23801,65211,112524,327141,177220,398462,646929,1.00681e+07,1.277e+07,1.597e+08,1.623e+08,4.35569e+08,21200,62700,116000,4.96612e+07,166900,379000,582400,6.12137e+07
2026-01-25 22:25:32,7786061,0,1.16108e+07,1.59568e+08,1.61128e+08,1.98453e+08,21755,62928,114550,472758,175527,385695,558832,3.73359e+06,1.276e+07,1.597e+08,1.622e+08,4.35569e+08,21200,62700,116000,4.96612e+07,167000,379100,582100,6.12137e+07
2026-01-25 22:35:32,7868463,0,8.96799e+06,1.59409e+08,1.60838e+08,2.02423e+08,21470,61735,111028,459492,174173,382163,567939,1.42982e+06,1.268e+07,1.597e+08,1.622e+08,4.35569e+08,21200,62700,115900,4.96612e+07,167100,379100,582000,6.12137e+07
2026-01-25 22:45:32,7934423,0,1.66973e+07,1.5955e+08,1.62407e+08,1.94289e+08,22283,63817,127208,873681,176535,391023,604147,2.48674e+07,1.27e+07,1.597e+08,1.622e+08,4.35569e+08,21200,62700,116100,4.96612e+07,167200,379200,582100,6.12137e+07
2026-01-25 22:55:32,7995003,0,1.29718e+07,1.58974e+08,1.6083e+08,1.75562e+08,23023,63251,117417,437439,175456,398543,708422,6.43911e+06,1.271e+07,1.597e+08,1.622e+08,4.35569e+08,21200,62700,116100,4.96612e+07,167200,379300,583100,6.12137e+07
2026-01-25 23:05:32,8108570,0,9.99457e+06,1.59847e+08,1.61492e+08,2.00953e+08,21119,66995,126746,395893,180377,411821,614213,1.62916e+07,1.263e+07,1.597e+08,1.622e+08,4.35569e+08,21200,62800,116300,4.96612e+07,167400,380000,583700,6.12137e+07
2026-01-25 23:15:32,8195174,0,1.11287e+07,1.59799e+08,1.61175e+08,1.79199e+08,21874,65309,121380,630991,176529,404669,691102,2.82453e+07,1.26e+07,1.597e+08,1.621e+08,4.35569e+08,21200,62800,116400,4.96612e+07,167500,380200,584800,6.12137e+07
