Time,Total_Candles,Gaps,Win_Feed_P50,Win_Feed_P99,Win_Feed_P999,Win_Feed_Max,Win_Int_P50,Win_Int_P99,Win_Int_P999,Win_Int_Max,Win_Aud_P50,Win_Aud_P99,Win_Aud_P999,Win_Aud_Max,Glb_Feed_P50,Glb_Feed_P99,Glb_Feed_P999,Glb_Feed_Max,Glb_Int_P50,Glb_Int_P99,Glb_Int_P999,Glb_Int_Max,Glb_Aud_P50,Glb_Aud_P99,Glb_Aud_P999,Glb_Aud_Max
2026-01-21 22:35:37,912066,0,9.16179e+06,1.58334e+08,1.59815e+08,1.60054e+08,3016,13861,42387,109393,708,3377,12621,69164,8.536e+06,1.579e+08,1.596e+08,2.17715e+08,1400,11400,43500,608788,900,3900,33200,6.07662e+06
2026-01-21 22:45:37,914781,0,8.7082e+06,1.5855e+08,1.60047e+08,1.61466e+08,2090,12077,50287,107291,732,2732,45961,78449,8.536e+06,1.579e+08,1.596e+08,2.17715e+08,1400,11400,43500,608788,900,3900,33200,6.07662e+06
2026-01-21 22:55:37,916861,0,9.49345e+06,1.58551e+08,1.59402e+08,1.59823e+08,3649,12257,46497,56742,692,3222,7612,12024,8.537e+06,1.579e+08,1.596e+08,2.17715e+08,1400,11400,43500,608788,900,3900,33200,6.07662e+06
2026-01-21 23:05:37,920770,0,8.70807e+06,1.58287e+08,1.59982e+08,1.61007e+08,1625,11529,31635,81231,774,2877,18603,49224,8.537e+06,1.579e+08,1.596e+08,2.17715e+08,1400,11400,43500,608788,900,3900,33200,6.07662e+06
2026-01-21 23:15:37,924707,0,9.3788e+06,1.58338e+08,1.60421e+08,1.61527e+08,1563,12050,42624,85734,849,3146,15174,47237,8.539e+06,1.579e+08,1.596e+08,2.17715e+08,1400,11400,43500,608788,900,3900,33000,6.07662e+06
2026-01-21 23:25:37,927724,0,8.83428e+06,1.58235e+08,1.59834e+08,1.60041e+08,2170,13080,25313,124260,801,4716,13918,23766,8.539e+06,1.579e+08,1.596e+08,2.17715e+08,1400,11400,43400,608788,900,3900,32900,6.07662e+06
2026-01-21 23:35:37,929992,0,9.48801e+06,1.58747e+08,1.60117e+08,1.63965e+08,3203,15697,61877,146556,738,3956,28912,48282,8.54e+06,1.579e+08,1.596e+08,2.17715e+08,1400,11400,43500,608788,900,3900,32900,6.07662e+06
2026-01-21 23:45:37,936760,0,8.767e+06,1.58041e+08,1.59344e+08,1.92321e+08,1432,11304,27572,56405,836,3193,39217,85168,8.541e+06,1.579e+08,1.596e+08,2.17715e+08,1400,11400,43400,608788,900,3900,32900,6.07662e+06
2026-01-21 23:55:37,945843,0,8.47572e+06,1.57783e+08,1.59254e+08,1.69049e+08,1389,11111,49008,77091,928,3368,38859,337196,8.54e+06,1.579e+08,1.596e+08,2.17715e+08,1400,11400,43500,608788,900,3900,33200,6.07662e+06
2026-01-22 00:05:37,951433,0,8.56368e+06,1.58345e+08,1.60172e+08,1.64587e+08,1708,11364,47735,89506,1181,6254,38054,99239,8.541e+06,1.579e+08,1.596e+08,2.17715e+08,1400,11400,43500,608788,900,4000,33200,6.07662e+06
2026-01-22 00:15:37,956015,0,8.6556e+06,1.58273e+08,1.59797e+08,1.60925e+08,1905,13439,51961,132845,799,3307,55776,67900,8.541e+06,1.579e+08,1.596e+08,2.17715e+08,1400,11400,43500,608788,900,4000,33200,6.07662e+06
2026-01-22 00:25:37,959692,0,8.70082e+06,1.58409e+08,1.60123e+08,1.61563e+08,2019,13856,56242,66764,826,5062,48153,62854,8.541e+06,1.579e+08,1.596e+08,2.17715e+08,1400,11400,43500,608788,900,4000,33300,6.07662e+06
2026-01-22 00:35:37,963871,0,8.98883e+06,1.58382e+08,1.60308e+08,2.1132e+08,2072,13227,55199,66533,770,3085,45206,198038,8.543e+06,1.579e+08,1.596e+08,2.17715e+08,1400,11400,43800,608788,900,3900,33300,6.07662e+06
2026-01-22 00:45:37,966352,0,8.7534e+06,1.58763e+08,1.612e+08,1.6276e+08,2455,15356,41581,62318,717,2992,33546,247102,8.543e+06,1.579e+08,1.596e+08,2.17715e+08,1400,11400,43800,608788,900,3900,33300,6.07662e+06
2026-01-22 00:55:37,968961,0,8.9731e+06,1.58646e+08,1.61244e+08,1.75042e+08,2710,12428,66654,78535,732,3256,37446,50671,8.544e+06,1.579e+08,1.596e+08,2.17715e+08,1400,11400,43900,608788,900,3900,33300,6.07662e+06
2026-01-22 01:05:37,974513,0,8.81016e+06,1.58179e+08,1.59438e+08,1.60256e+08,1988,12228,42134,66713,993,4899,53098,66832,8.545e+06,1.579e+08,1.596e+08,2.17715e+08,1400,11400,43800,608788,900,4000,33400,6.07662e+06
2026-01-22 01:15:37,977844,0,8.91535e+06,1.58767e+08,1.59953e+08,1.61155e+08,2569,13329,69440,80281,818,4564,15000,94447,8.546e+06,1.579e+08,1.596e+08,2.17715e+08,1400,11400,44000,608788,900,4000,33400,6.07662e+06
2026-01-22 01:25:37,982664,0,8.77684e+06,1.58276e+08,1.59786e+08,1.61133e+08,1965,14271,51357,155319,778,5188,44498,85357,8.547e+06,1.579e+08,1.596e+08,2.17715e+08,1400,11400,44100,608788,900,4000,33400,6.07662e+06
2026-01-22 01:35:37,986247,0,8.71821e+06,1.58416e+08,1.59755e+08,1.61453e+08,2260,11715,51480,92761,775,3189,17026,48710,8.547e+06,1.579e+08,1.596e+08,2.17715e+08,1400,11400,44100,608788,900,4000,33300,6.07662e+06
2026-01-22 01:45:37,989083,0,8.90772e+06,1.58653e+08,1.59658e+08,1.60497e+08,2805,13058,49381,52103,710,3164,36768,69264,8.548e+06,1.579e+08,1.596e+08,2.17715e+08,1400,11400,44100,608788,900,4000,33300,6.07662e+06
2026-01-22 01:55:37,992651,0,8.5019e+06,1.58329e+08,1.59609e+08,1.60704e+08,1874,11854,36442,106047,825,4206,15980,53725,8.548e+06,1.579e+08,1.596e+08,2.17715e+08,1400,11400,44100,608788,900,4000,33300,6.07662e+06
2026-01-22 02:05:37,995439,0,8.94392e+06,1.58672e+08,1.60004e+08,1.60093e+08,2229,13457,63168,85326,1155,6597,29920,48158,8.548e+06,1.579e+08,1.596e+08,2.17715e+08,1400,11400,44100,608788,900,4000,33200,6.07662e+06
2026-01-22 02:15:37,999358,0,9.01264e+06,1.58289e+08,1.60173e+08,1.61518e+08,1727,11345,41354,62888,1252,6033,46887,64847,8.549e+06,1.58e+08,1.596e+08,2.17715e+08,1400,11400,44100,608788,900,4000,33200,6.07662e+06
2026-01-22 02:25:37,1003488,0,8.62774e+06,1.58294e+08,1.598e+08,1.63352e+08,1694,12194,52436,113211,1096,6180,38959,66997,8.55e+06,1.58e+08,1.596e+08,2.17715e+08,1400,11400,44100,608788,900,4100,33300,6.07662e+06
2026-01-22 02:35:37,1007866,0,8.71584e+06,1.5822e+08,1.59934e+08,1.61437e+08,1860,11706,34862,53172,895,4754,46576,141857,8.55e+06,1.58e+08,1.596e+08,2.17715e+08,1400,11400,44100,608788,900,4100,33300,6.07662e+06
2026-01-22 02:45:37,1010152,0,9.09458e+06,1.58649e+08,1.59777e+08,1.60051e+08,2760,13777,48341,80197,709,3303,21516,23442,8.551e+06,1.58e+08,1.596e+08,2.17715e+08,1400,11400,44100,608788,900,4100,33300,6.07662e+06
2026-01-22 02:55:37,1013914,0,8.78262e+06,1.58367e+08,1.59932e+08,1.6043e+08,2257,12690,36485,50447,780,3311,13944,17031,8.551e+06,1.58e+08,1.597e+08,2.17715e+08,1400,11400,44100,608788,900,4100,33200,6.07662e+06
2026-01-22 03:05:37,1016910,0,8.69919e+06,1.58688e+08,1.59829e+08,1.59916e+08,2056,15415,50990,57317,762,3376,8364,9288,8.552e+06,1.58e+08,1.597e+08,2.17715e+08,1400,11400,44100,608788,900,4100,33200,6.07662e+06
2026-01-22 03:15:37,1019340,0,9.04336e+06,1.58674e+08,1.60285e+08,1.61998e+08,3520,14595,47837,53851,706,3525,18470,58498,8.552e+06,1.58e+08,1.597e+08,2.17715e+08,1400,11400,44100,608788,900,4100,33200,6.07662e+06
2026-01-22 03:25:37,1022061,0,8.8868e+06,1.58505e+08,1.60823e+08,1.63858e+08,1910,12288,53891,64825,746,3630,41852,51370,8.553e+06,1.58e+08,1.597e+08,2.17715e+08,1400,11400,44100,608788,900,4100,33200,6.07662e+06
2026-01-22 03:35:37,1026776,0,8.68854e+06,1.58259e+08,1.59897e+08,1.612e+08,1412,11249,23881,31289,836,3217,38751,95003,8.553e+06,1.58e+08,1.597e+08,2.17715e+08,1400,11400,44000,608788,900,4100,33200,6.07662e+06
2026-01-22 03:45:37,1029710,0,8.77565e+06,1.58359e+08,1.5979e+08,1.61705e+08,2030,13523,24911,31815,734,3070,13887,25955,8.554e+06,1.58e+08,1.597e+08,2.17715e+08,1400,11500,44000,608788,900,4000,33200,6.07662e+06
2026-01-22 03:55:37,1031090,0,1.19371e+07,1.58843e+08,1.61523e+08,1.66884e+08,4606,14261,27546,32267,659,3782,54638,77115,8.554e+06,1.58e+08,1.597e+08,2.17715e+08,1400,11500,43900,608788,900,4000,33200,6.07662e+06
2026-01-22 04:05:37,1032737,0,9.80084e+06,1.58953e+08,1.60133e+08,1.622e+08,3861,13179,58177,60220,658,3132,17816,22028,8.555e+06,1.58e+08,1.597e+08,2.17715e+08,1400,11500,44000,608788,800,4000,33200,6.07662e+06
2026-01-22 04:15:37,1034757,0,9.46945e+06,1.58601e+08,1.60727e+08,1.60914e+08,3786,14387,30880,55031,700,3177,29885,62042,8.556e+06,1.58e+08,1.597e+08,2.17715e+08,1400,11500,44000,608788,800,4000,33200,6.07662e+06
2026-01-22 04:25:37,1036870,0,8.89935e+06,1.58816e+08,1.5957e+08,1.61283e+08,2228,14797,44583,60003,735,3141,6550,113927,8.556e+06,1.58e+08,1.597e+08,2.17715e+08,1400,11500,44000,608788,800,4000,33100,6.07662e+06
2026-01-22 04:35:37,1039074,0,8.76685e+06,1.58489e+08,1.60178e+08,1.69892e+08,2482,12492,60162,489331,719,3219,18787,304902,8.556e+06,1.58e+08,1.597e+08,2.17715e+08,1400,11500,44000,608788,800,4000,33000,6.07662e+06
2026-01-22 04:45:37,1040747,0,9.92129e+06,1.58686e+08,1.60369e+08,1.62036e+08,3754,13377,58343,60628,715,4211,28315,53375,8.557e+06,1.58e+08,1.597e+08,2.17715e+08,1400,11500,44000,608788,800,4000,33000,6.07662e+06
2026-01-22 04:55:37,1042594,0,8.87641e+06,1.58345e+08,1.59247e+08,1.59748e+08,2728,15321,77194,78365,698,4024,18740,20572,8.558e+06,1.58e+08,1.597e+08,2.17715e+08,1400,11500,44100,608788,800,4000,33000,6.07662e+06
2026-01-22 05:05:37,1045100,0,8.70123e+06,1.58219e+08,1.59198e+08,1.59952e+08,1954,16691,67897,78924,787,5360,44258,119021,8.558e+06,1.58e+08,1.597e+08,2.17715e+08,1400,11500,44200,608788,800,4000,33000,6.07662e+06
2026-01-22 05:15:37,1046825,0,9.15261e+06,1.58797e+08,1.60493e+08,1.6137e+08,3319,13859,63898,76307,671,4139,60543,61233,8.558e+06,1.58e+08,1.597e+08,2.17715e+08,1400,11500,44200,608788,800,4000,33200,6.07662e+06
2026-01-22 05:25:37,1048384,0,1.0378e+07,1.58593e+08,1.60295e+08,2.11711e+08,4004,18712,39718,45506,829,4984,86412,233141,8.559e+06,1.58e+08,1.597e+08,2.17715e+08,1400,11500,44200,608788,800,4000,33200,6.07662e+06
2026-01-22 05:35:37,1049906,0,1.05671e+07,1.58284e+08,1.59998e+08,1.60142e+08,3640,17917,94913,136802,868,4764,33911,41107,8.559e+06,1.58e+08,1.597e+08,2.17715e+08,1400,11500,44200,608788,800,4100,33200,6.07662e+06
2026-01-22 05:45:37,1051626,0,8.89387e+06,1.58486e+08,1.59541e+08,1.59983e+08,2450,13230,56104,56584,891,5823,29991,32857,8.56e+06,1.58e+08,1.597e+08,2.17715e+08,1400,11500,44200,608788,800,4100,33200,6.07662e+06
2026-01-22 05:55:37,1053580,0,9.24477e+06,1.58808e+08,1.60276e+08,1.60702e+08,3475,14673,48721,50949,698,3331,26429,39746,8.56e+06,1.58e+08,1.597e+08,2.17715e+08,1400,11500,44200,608788,800,4100,33100,6.07662e+06
2026-01-22 06:05:37,1055944,0,9.28989e+06,1.5869e+08,1.59948e+08,1.61097e+08,2725,13201,45406,68955,710,3285,16715,35599,8.561e+06,1.58e+08,1.597e+08,2.17715e+08,1400,11500,44200,608788,800,4100,33100,6.07662e+06
2026-01-22 06:15:37,1059327,0,8.61846e+06,1.5838e+08,1.59911e+08,1.62278e+08,2079,14629,36030,120422,766,3257,76344,106201,8.561e+06,1.58e+08,1.597e+08,2.17715e+08,1400,11500,44200,608788,800,4100,33200,6.07662e+06
2026-01-22 06:25:37,1062013,0,8.47186e+06,1.58507e+08,1.60153e+08,1.61393e+08,2004,15658,58224,74472,748,4275,57042,113856,8.561e+06,1.58e+08,1.597e+08,2.17715e+08,1400,11500,44300,608788,800,4100,33300,6.07662e+06
2026-01-22 06:35:37,1064025,0,8.67312e+06,1.58521e+08,1.61091e+08,1.67826e+08,2630,13882,48790,94175,669,2861,41955,103866,8.561e+06,1.58e+08,1.597e+08,2.17715e+08,1400,11500,44300,608788,800,4100,33400,6.07662e+06
2026-01-22 06:45:37,1066031,0,9.13524e+06,1.58676e+08,1.6065e+08,1.63508e+08,2842,12554,48067,69336,705,3433,29597,58981,8.562e+06,1.58e+08,1.597e+08,2.17715e+08,1400,11500,44300,608788,800,4100,33300,6.07662e+06
2026-01-22 06:55:37,1068207,0,8.97135e+06,1.5835e+08,1.59905e+08,1.60911e+08,2790,15103,55540,95924,720,3327,10230,54059,8.562e+06,1.58e+08,1.597e+08,2.17715e+08,1400,11500,44400,608788,800,4100,33300,6.07662e+06
2026-01-22 07:05:37,1070273,0,9.20703e+06,1.58492e+08,1.60294e+08,1.71609e+08,2666,12468,42316,77475,878,5084,18670,46041,8.563e+06,1.58e+08,1.597e+08,2.17715e+08,1400,11500,44400,608788,800,4100,33300,6.07662e+06
2026-01-22 07:15:37,1072071,0,1.07832e+07,1.58645e+08,1.60063e+08,1.72207e+08,3263,14180,38413,39039,660,2985,7604,13223,8.564e+06,1.58e+08,1.597e+08,2.17715e+08,1400,11500,44300,608788,800,4100,33300,6.07662e+06
2026-01-22 07:25:37,1074921,0,9.1945e+06,1.5862e+08,1.60475e+08,1.6082e+08,2469,16434,69933,83794,750,3182,28974,93262,8.565e+06,1.58e+08,1.597e+08,2.17715e+08,1400,11500,44500,608788,800,4100,33300,6.07662e+06
2026-01-22 07:35:37,1076758,0,1.07783e+07,1.58709e+08,1.59929e+08,1.60151e+08,4206,16388,64898,76639,680,3338,38731,47502,8.566e+06,1.58e+08,1.597e+08,2.17715e+08,1400,11500,44700,608788,800,4100,33300,6.07662e+06
2026-01-22 07:45:37,1078882,0,9.85811e+06,1.58332e+08,1.59634e+08,1.60369e+08,2841,14989,38119,99952,760,3425,14271,53721,8.566e+06,1.58e+08,1.597e+08,2.17715e+08,1400,11500,44700,608788,800,4100,33200,6.07662e+06
2026-01-22 07:55:37,1081081,0,9.89728e+06,1.58724e+08,1.60688e+08,1.67948e+08,3160,13224,35802,116259,668,4184,83470,85123,8.567e+06,1.58e+08,1.597e+08,2.17715e+08,1400,11500,44700,608788,800,4100,33300,6.07662e+06
2026-01-22 08:05:37,1084395,0,8.94541e+06,1.58769e+08,1.60257e+08,1.78953e+08,2298,12966,44891,62741,727,2960,41304,60014,8.568e+06,1.58e+08,1.597e+08,2.17715e+08,1400,11600,44700,608788,800,4000,33300,6.07662e+06
2026-01-22 08:15:37,1088153,0,9.09722e+06,1.58621e+08,1.59864e+08,1.63162e+08,2031,11645,54879,110449,860,4498,54164,104877,8.569e+06,1.58e+08,1.597e+08,2.17715e+08,1400,11600,44700,608788,800,4100,33400,6.07662e+06
2026-01-22 08:25:37,1090957,0,8.70088e+06,1.58799e+08,1.60789e+08,1.61719e+08,2093,12968,59958,70450,873,4721,52646,74853,8.57e+06,1.58e+08,1.597e+08,2.17715e+08,1400,11600,44700,608788,800,4100,33400,6.07662e+06
2026-01-22 08:35:37,1093408,0,8.93381e+06,1.58759e+08,1.61034e+08,1.61951e+08,2402,12038,21470,28023,702,2977,13806,17848,8.57e+06,1.58e+08,1.597e+08,2.17715e+08,1400,11600,44700,608788,800,4100,33400,6.07662e+06
2026-01-22 08:45:37,1095180,0,9.60524e+06,1.58845e+08,1.59712e+08,1.60009e+08,2928,18417,104578,115741,703,3193,26068,83340,8.571e+06,1.58e+08,1.597e+08,2.17715e+08,1400,11600,44700,608788,800,4100,33300,6.07662e+06
2026-01-22 08:55:37,1097479,0,9.14624e+06,1.58954e+08,1.60213e+08,1.61745e+08,2563,13678,27689,133506,706,3067,67178,103392,8.572e+06,1.58e+08,1.597e+08,2.17715e+08,1400,11600,44700,608788,800,4100,33400,6.07662e+06
2026-01-22 09:05:37,1099505,0,9.24917e+06,1.58797e+08,1.59968e+08,1.60527e+08,2776,13296,55840,114492,715,3095,10771,19006,8.573e+06,1.58e+08,1.597e+08,2.17715e+08,1400,11600,44700,608788,800,4100,33300,6.07662e+06
2026-01-22 09:15:37,1101644,0,9.47833e+06,1.58651e+08,1.60339e+08,1.61774e+08,3694,14271,54604,78307,680,3823,38112,50667,8.574e+06,1.58e+08,1.597e+08,2.17715e+08,1400,11600,44700,608788,800,4100,33400,6.07662e+06
2026-01-22 09:25:37,1103675,0,1.02815e+07,1.58699e+08,1.59774e+08,1.61106e+08,2310,13791,47234,85903,798,5541,31334,36283,8.575e+06,1.58e+08,1.597e+08,2.17715e+08,1400,11600,44800,608788,800,4100,33400,6.07662e+06
2026-01-22 09:35:37,1105546,0,9.33898e+06,1.59028e+08,1.60525e+08,1.60995e+08,3074,13081,66886,73680,700,3062,24578,53209,8.576e+06,1.58e+08,1.597e+08,2.17715e+08,1400,11600,44800,608788,800,4100,33300,6.07662e+06
2026-01-22 09:45:37,1107917,0,9.3731e+06,1.58923e+08,1.60438e+08,1.64937e+08,3228,13017,34615,64991,671,3127,9784,72238,8.576e+06,1.58e+08,1.597e+08,2.17715e+08,1400,11600,44800,608788,800,4100,33300,6.07662e+06
2026-01-22 09:55:37,1109416,0,2.47436e+07,1.58705e+08,1.60838e+08,1.64268e+08,5939,16082,70487,119417,620,3205,51153,86657,8.578e+06,1.58e+08,1.597e+08,2.17715e+08,1400,11600,44800,608788,800,4100,33300,6.07662e+06
2026-01-22 10:05:37,1111021,0,1.04166e+07,1.58826e+08,1.61141e+08,1.61237e+08,3970,15078,35200,71544,670,4063,34223,45943,8.578e+06,1.58e+08,1.597e+08,2.17715e+08,1400,11600,44800,608788,800,4100,33300,6.07662e+06
2026-01-22 10:15:37,1113220,0,9.28905e+06,1.58519e+08,1.59586e+08,1.60017e+08,2613,13005,52621,61667,742,3095,11877,44202,8.579e+06,1.58e+08,1.597e+08,2.17715e+08,1400,11600,44800,608788,800,4100,33300,6.07662e+06
2026-01-22 10:25:37,1116067,0,9.3529e+06,1.58933e+08,1.6055e+08,1.67722e+08,1809,11897,27380,44698,769,3406,74490,94186,8.581e+06,1.58e+08,1.597e+08,2.17715e+08,1400,11600,44800,608788,800,4100,33400,6.07662e+06
2026-01-22 10:35:37,1118193,0,9.15189e+06,1.58935e+08,1.60899e+08,2.07426e+08,2787,14928,39212,73990,699,3295,8292,13338,8.581e+06,1.58e+08,1.597e+08,2.17715e+08,1400,11600,44800,608788,800,4100,33300,6.07662e+06
2026-01-22 10:45:37,1120205,0,9.37607e+06,1.58973e+08,1.60126e+08,1.71096e+08,2455,14478,38309,76497,711,3246,27466,41843,8.582e+06,1.58e+08,1.597e+08,2.17715e+08,1400,11600,44800,608788,800,4100,33300,6.07662e+06
2026-01-22 10:55:37,1121905,0,9.54505e+06,1.58942e+08,1.61113e+08,1.85121e+08,3585,11817,42113,134344,649,2939,7692,10636,8.583e+06,1.58e+08,1.597e+08,2.17715e+08,1400,11600,44800,608788,800,4000,33300,6.07662e+06
2026-01-22 11:05:37,1123774,0,1.08122e+07,1.58845e+08,1.60175e+08,1.60914e+08,4179,14168,29494,30649,651,3254,54442,321389,8.584e+06,1.58e+08,1.597e+08,2.17715e+08,1400,11600,44800,608788,800,4000,33400,6.07662e+06
2026-01-22 11:15:37,1126769,0,9.33078e+06,1.5864e+08,1.59832e+08,1.60704e+08,2555,14249,48925,71399,782,4586,21715,51069,8.585e+06,1.58e+08,1.597e+08,2.17715e+08,1400,11600,44800,608788,800,4000,33300,6.07662e+06
2026-01-22 11:25:37,1130448,0,8.97076e+06,1.58607e+08,1.59808e+08,1.60401e+08,1939,13265,42331,89221,802,3149,16663,286034,8.586e+06,1.58e+08,1.597e+08,2.17715e+08,1400,11600,44800,608788,800,4000,33300,6.07662e+06
2026-01-22 11:35:37,1134177,0,9.14223e+06,1.58599e+08,1.5951e+08,1.60316e+08,2399,16240,81827,96570,807,4733,34061,60049,8.587e+06,1.58e+08,1.597e+08,2.17715e+08,1400,11600,44800,608788,800,4100,33300,6.07662e+06
2026-01-22 11:45:37,1139054,0,8.73875e+06,1.58293e+08,1.60122e+08,1.71277e+08,2048,12251,60510,106795,838,4189,44850,81210,8.587e+06,1.58e+08,1.597e+08,2.17715e+08,1400,11600,44900,608788,800,4100,33300,6.07662e+06
2026-01-22 11:55:37,1142153,0,9.69916e+06,1.58734e+08,1.60006e+08,1.63542e+08,3426,15297,38144,55478,717,3270,17537,46674,8.588e+06,1.58e+08,1.597e+08,2.17715e+08,1400,11600,44900,608788,800,4100,33300,6.07662e+06
2026-01-22 12:05:37,1145405,0,1.08237e+07,1.5871e+08,1.59751e+08,1.63092e+08,2663,13339,24127,87989,826,4578,28225,47035,8.591e+06,1.58e+08,1.597e+08,2.17715e+08,1400,11600,44800,608788,800,4100,33300,6.07662e+06
2026-01-22 12:15:37,1148209,0,1.04059e+07,1.58977e+08,1.61396e+08,1.85413e+08,3287,11769,30217,54582,1013,5234,39523,78743,8.592e+06,1.581e+08,1.597e+08,2.17715e+08,1400,11600,44800,608788,800,4100,33300,6.07662e+06
2026-01-22 12:25:37,1150354,0,1.25574e+07,1.58804e+08,1.59914e+08,1.62544e+08,4309,13750,74201,131366,828,4701,50124,60091,8.593e+06,1.581e+08,1.597e+08,2.17715e+08,1400,11600,44800,608788,800,4100,33300,6.07662e+06
2026-01-22 12:35:37,1152718,0,9.29483e+06,1.58699e+08,1.60027e+08,1.60305e+08,2913,11855,50272,68670,939,6421,40350,47026,8.594e+06,1.581e+08,1.597e+08,2.17715e+08,1400,11600,44800,608788,800,4100,33400,6.07662e+06
2026-01-22 12:45:37,1154975,0,9.27642e+06,1.58772e+08,1.60091e+08,1.62115e+08,2547,14679,38908,49383,752,4582,24825,44305,8.595e+06,1.581e+08,1.597e+08,2.17715e+08,1400,11600,44800,608788,800,4100,33300,6.07662e+06
2026-01-22 12:55:37,1157048,0,9.49468e+06,1.58774e+08,1.60877e+08,1.89239e+08,2779,14255,46551,342826,682,3126,9863,33667,8.596e+06,1.581e+08,1.597e+08,2.17715e+08,1400,11600,44800,608788,800,4100,33300,6.07662e+06
2026-01-22 13:05:37,1158797,0,1.16763e+07,1.58876e+08,1.61336e+08,1.61556e+08,3930,18626,58023,59922,671,3807,49891,57605,8.597e+06,1.581e+08,1.597e+08,2.17715e+08,1400,11600,44900,608788,800,4100,33300,6.07662e+06
2026-01-22 13:15:37,1160647,0,1.08982e+07,1.5887e+08,1.60981e+08,1.6114e+08,4148,17637,44603,108064,676,5547,80660,90041,8.598e+06,1.581e+08,1.597e+08,2.17715e+08,1400,11600,44900,608788,800,4100,33400,6.07662e+06
2026-01-22 13:25:37,1162910,0,9.50054e+06,1.58637e+08,1.6002e+08,1.78332e+08,2807,12647,37754,57187,734,3342,25457,52235,8.599e+06,1.581e+08,1.597e+08,2.17715e+08,1400,11700,44900,608788,800,4100,33400,6.07662e+06
2026-01-22 13:35:37,1172267,0,8.62948e+06,1.58073e+08,1.59634e+08,1.75777e+08,1441,11290,30412,81776,878,4353,114880,215262,8.599e+06,1.581e+08,1.597e+08,2.17715e+08,1400,11600,44800,608788,800,4100,33900,6.07662e+06
2026-01-22 13:45:37,1187095,0,8.53765e+06,1.57328e+08,1.59084e+08,1.61744e+08,1336,10985,50504,103889,925,3288,30972,115896,8.599e+06,1.581e+08,1.597e+08,2.17715e+08,1400,11600,44900,608788,800,4100,33800,6.07662e+06
2026-01-22 13:55:37,1194240,0,8.48842e+06,1.58071e+08,1.59578e+08,1.68335e+08,1744,11296,44241,124558,824,2984,20272,120867,8.598e+06,1.581e+08,1.597e+08,2.17715e+08,1400,11600,44900,608788,800,4100,33600,6.07662e+06
2026-01-22 14:05:37,1199824,0,8.75913e+06,1.58143e+08,1.59598e+08,1.60139e+08,1877,11265,56331,110181,844,3440,31746,51173,8.599e+06,1.581e+08,1.597e+08,2.17715e+08,1400,11600,45000,608788,800,4100,33600,6.07662e+06
2026-01-22 14:15:37,1204969,0,8.67085e+06,1.58192e+08,1.60061e+08,1.679e+08,1767,13735,54487,154157,841,3262,51364,67019,8.599e+06,1.581e+08,1.597e+08,2.17715e+08,1400,11600,45000,608788,800,4100,33600,6.07662e+06
2026-01-22 14:25:37,1210481,0,8.95109e+06,1.58737e+08,1.60508e+08,1.61757e+08,1785,11830,54518,136876,818,3646,56288,92937,8.6e+06,1.581e+08,1.597e+08,2.17715e+08,1400,11600,45000,608788,800,4100,33900,6.07662e+06
2026-01-22 14:35:37,1222883,0,8.75627e+06,1.58051e+08,1.59926e+08,1.69899e+08,1425,10982,33698,145095,904,2916,27277,93727,8.602e+06,1.581e+08,1.597e+08,2.17715e+08,1400,11600,45000,608788,800,4100,33800,6.07662e+06
2026-01-22 14:45:37,1247069,0,8.64254e+06,1.56635e+08,1.59023e+08,1.61445e+08,1321,10365,45989,100040,955,3356,54277,136437,8.603e+06,1.581e+08,1.597e+08,2.17715e+08,1400,11600,45000,608788,800,4000,33900,6.07662e+06
2026-01-22 14:55:37,1267604,0,8.60231e+06,1.56996e+08,1.59253e+08,1.65528e+08,1346,10165,32934,80577,962,3162,43933,194508,8.603e+06,1.58e+08,1.597e+08,2.17715e+08,1400,11600,44800,608788,800,4000,34000,6.07662e+06
2026-01-22 15:05:37,1284948,0,8.63031e+06,1.57512e+08,1.59245e+08,1.63087e+08,1391,10568,36310,103933,945,3214,25375,102546,8.603e+06,1.58e+08,1.597e+08,2.17715e+08,1400,11600,44700,608788,800,4000,33900,6.07662e+06
2026-01-22 15:15:37,1296853,0,8.69098e+06,1.58141e+08,1.59809e+08,1.61816e+08,1498,10881,46854,91071,936,3245,12505,48428,8.604e+06,1.58e+08,1.597e+08,2.17715e+08,1400,11600,44700,608788,800,4000,33600,6.07662e+06
2026-01-22 15:25:37,1313881,0,8.62965e+06,1.5763e+08,1.60012e+08,1.67391e+08,1363,10342,33827,178705,947,3235,23317,105137,8.604e+06,1.58e+08,1.597e+08,2.17715e+08,1400,11600,44600,608788,800,4000,33500,6.07662e+06
2026-01-22 15:35:37,1338500,0,8.43339e+06,1.53186e+08,1.58753e+08,1.74241e+08,1337,10116,30413,119061,1268,5980,31624,144119,8.601e+06,1.58e+08,1.597e+08,2.17715e+08,1400,11500,44500,608788,800,4100,33500,6.07662e+06
2026-01-22 15:45:37,1354595,0,8.52531e+06,1.57346e+08,1.59253e+08,1.72751e+08,1354,10541,24502,67065,1064,4833,25284,4.33966e+06,8.6e+06,1.58e+08,1.597e+08,2.17715e+08,1400,11500,44300,608788,800,4100,33400,6.07662e+06
2026-01-22 15:55:37,1371087,0,8.43504e+06,1.57189e+08,1.5925e+08,1.61786e+08,1429,10790,34188,102886,941,4360,35579,609293,8.597e+06,1.58e+08,1.597e+08,2.17715e+08,1400,11500,44200,608788,800,4100,33400,6.07662e+06
